# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-arrow-callback"	82
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-const"	26
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-exponentiation-operator"	18
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-object-spread"	31
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-rest-params"	69
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-spread"	9
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"prefer-template"	47
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"radix"	7
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"require-yield"	19
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"spaced-comment"	31
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"strict"	95
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"yoda"	5
".github/actions/javascript/getDeployPullRequestList/getDeployPullRequestList.ts"	"no-console"	3
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/ban-ts-comment"	17
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/class-literal-property-style"	1
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/default-param-last"	1
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-loop-func"	4
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-redeclare"	3
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-shadow"	161
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-this-alias"	10
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-unused-expressions"	11
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-unused-vars"	34
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/no-use-before-define"	45
".github/actions/javascript/getDeployPullRequestList/index.js"	"@typescript-eslint/prefer-for-of"	22
".github/actions/javascript/getDeployPullRequestList/index.js"	"arrow-body-style"	27
".github/actions/javascript/getDeployPullRequestList/index.js"	"block-scoped-var"	6
".github/actions/javascript/getDeployPullRequestList/index.js"	"default-case"	6
